YouTuber_ID,YouTuber_Name,Channel_Name,Country,Primary_Game,Secondary_Game,Subscribers,Total_Views,Video_Count,Avg_Views_Per_Video,Channel_Age_Years,Upload_Freq_Per_Week,Avg_Video_Length_Minutes,Likes_Per_Video_Avg,Comments_Per_Video_Avg,Engagement_Rate_Percent,Verified,Team_Affiliation,Content_Type,Language,Twitch,Instagram,Twitter,Contact_Email,Monetization_Est_USD_per_Month,Avg_Sponsor_Rate_USD,Top_Video_Title,Top_Video_Views,Last_Upload_Date,Peak_Concurrent_Viewers
YT103551,xSniper4560,MsQueen365Network,Vietnam,Rocket League,Battlefield,500,950158,299,3177,12,1,11,322,89,12.94,FALSE,No Affiliation,Vlogs,Hindi,twitch.tv/user3551,@insta52266,@tw81024,contact+3551@example.com,81.9,0.2,Top Moments 3551,132218,14-06-2025,3175
YT103552,xBlade1508,MrWizard844Gaming,Russia,Rocket League,Overwatch,5191,6709576,326,20581,12,1,18,1823,273,10.18,FALSE,RRQ,Interviews,Filipino,twitch.tv/user3552,@insta61694,@tw91659,contact+3552@example.com,309.27,1.4,Top Moments 3552,249161,01-07-2025,30693
YT103553,OGStorm6356,xPlay4274TV,Philippines,Fighting Games,,165792,194191320,280,693540,3,2,13,56600,12781,10,FALSE,NRG,Vlogs,Indonesian,twitch.tv/user3553,@insta90070,@tw5931,contact+3553@example.com,44875.66,107.36,Top Moments 3553,3682070,08-07-2025,857654
YT103554,RealRogue4101,FNSniper1345Gaming,France,Call of Duty,Sim Racing,500,1623782,311,5221,9,2,20,550,100,12.45,FALSE,Envy,News/Analysis,Indonesian,twitch.tv/user3554,@insta78147,@tw79154,contact+3554@example.com,227.86,0.11,Top Moments 3554,159759,24-07-2025,3075
YT103555,ProWizard1416,xAce3521Live,Mexico,Rainbow Six Siege,,2830,918178,350,2623,1,3,10,288,47,12.77,FALSE,Envy,News/Analysis,Portuguese,twitch.tv/user3555,@insta91496,@tw24593,contact+3555@example.com,41.52,1.01,Top Moments 3555,38781,10-04-2025,3199
YT103556,xStorm2389,GGNinja7341Official,India,Dota 2,Call of Duty,8307,2272070,322,7056,4,2,22,415,119,7.57,FALSE,Dynamo,Game Guides,English,twitch.tv/user3556,@insta66597,@tw95004,contact+3556@example.com,341.27,1.58,Top Moments 3556,287291,11-07-2025,5950
YT103557,OGStorm8554,xBlade6426Network,Spain,FIFA,Roblox,3629,11417501,296,38572,8,5,7,1439,517,5.07,FALSE,OpTic,News/Analysis,Filipino,twitch.tv/user3557,@insta20758,@tw66521,contact+3557@example.com,3810.92,0.39,Top Moments 3557,1604186,01-08-2025,46867
YT103558,GGFury7843,MsPlay5874Highlights,Indonesia,Valorant,,2487,6741747,309,21817,8,3,20,2220,604,12.94,FALSE,EVOS,News/Analysis,Filipino,twitch.tv/user3558,@insta46215,@tw81222,contact+3558@example.com,485.08,1.05,Top Moments 3558,801219,09-07-2025,7135
YT103559,OGAce5574,MrHunter5338Network,UK,Sim Racing,,500,2418749,299,8089,10,3,2,334,131,5.75,FALSE,Envy,Let's Play,Indonesian,twitch.tv/user3559,@insta4219,@tw12537,contact+3559@example.com,483.09,0.03,Top Moments 3559,209421,17-07-2025,10612
YT103560,MrGamer7085,ProKing5550Clips,Germany,TFT,Fortnite,4326,16312876,309,52792,12,1,5,5959,961,13.11,FALSE,Fnatic,Game Guides,Russian,twitch.tv/user3560,@insta64277,@tw83207,contact+3560@example.com,1726.85,1.15,Top Moments 3560,2444874,04-07-2025,78805
YT103561,xGamer8396,xRogue8277Esports,Indonesia,Overwatch,CS:GO Classics,888,1824451,293,6226,11,5,14,138,133,4.35,FALSE,OpTic,Cosplay/Entertainment,German,twitch.tv/user3561,@insta14703,@tw40478,contact+3561@example.com,243.75,0.43,Top Moments 3561,187428,24-07-2025,4820
YT103562,MrFury2745,MrAce1572Esports,Pakistan,Valorant,Teamfight Tactics,500,1219263,301,4050,11,3,10,454,27,11.88,FALSE,Cloud9,Esports Team Channel,Russian,twitch.tv/user3562,@insta39722,@tw46593,contact+3562@example.com,156.49,0.03,Top Moments 3562,43104,20-06-2025,3508
YT103563,RealWizard7921,MrSniper4793Live,Philippines,PUBG Mobile,,20157,20822715,325,64069,8,7,12,5056,1571,10.34,FALSE,Cloud9,Tutorials,German,twitch.tv/user3563,@insta55522,@tw55891,contact+3563@example.com,17723.85,9.49,Top Moments 3563,1917877,07-07-2025,28396
YT103564,FNQueen1097,OfficialWizard2961Channel,Brazil,Rocket League,Minecraft,13813,51841761,303,171094,10,1,12,16677,3047,11.53,FALSE,Team Liquid,Cosplay/Entertainment,English,twitch.tv/user3564,@insta12253,@tw1599,contact+3564@example.com,3237.81,1.24,Top Moments 3564,5071768,05-07-2025,186258
YT103565,RealPlay8100,RealNinja3400Highlights,Brazil,Battlefield,,3237,9542022,345,27658,8,2,5,1655,592,8.12,FALSE,FaZe Clan,Live Stream Clips,Korean,twitch.tv/user3565,@insta16213,@tw74100,contact+3565@example.com,1874.33,1,Top Moments 3565,905129,04-05-2025,8319
YT103566,GGGamer7502,OGWizard7127Official,Vietnam,Counter-Strike 2,Esports News,4300,2413031,289,8349,4,1,5,994,202,14.33,FALSE,No Affiliation,Speedrun,Filipino,twitch.tv/user3566,@insta96702,@tw31885,contact+3566@example.com,184.88,1.07,Top Moments 3566,56491,13-07-2025,7819
YT103567,MrBlade6044,FNRogue5369Clips,Spain,Call of Duty,Valorant,16629,16139468,284,56829,8,1,13,2429,1525,6.96,FALSE,Cloud9,Cosplay/Entertainment,Portuguese,twitch.tv/user3567,@insta19569,@tw26153,contact+3567@example.com,701.94,2.31,Top Moments 3567,1992251,27-02-2025,42279
YT103568,RealAce597,ProNinja5312Gaming,Mexico,Valorant,,4268,3251661,311,10455,9,2,8,485,154,6.11,FALSE,Team Liquid,Match Highlights,Spanish,twitch.tv/user3568,@insta46656,@tw16401,contact+3568@example.com,148.31,1.58,Top Moments 3568,223303,09-05-2025,4808
YT103569,MsFury61,ProKing5491Esports,Malaysia,Esports News,Mobile Legends,12662,40806126,274,148927,7,7,20,3744,3765,5.04,FALSE,Sentinels,Game Guides,Spanish,twitch.tv/user3569,@insta41880,@tw70494,contact+3569@example.com,32181.3,2.31,Top Moments 3569,4661661,22-07-2025,189503
YT103570,FNBlade281,MrHunter9448Live,South Korea,Overwatch,,1852,3442084,337,10213,12,3,11,1164,117,12.54,FALSE,Envy,Tutorials,Spanish,twitch.tv/user3570,@insta45966,@tw13541,contact+3570@example.com,657.57,0.71,Top Moments 3570,471821,10-08-2025,12015
YT103571,OGKing5550,RealSniper5623Live,UK,Grand Theft Auto V,Fighting Games,24322,9965870,309,32252,2,2,16,2115,693,8.71,FALSE,Dynamo,Let's Play,Korean,twitch.tv/user3571,@insta60681,@tw82123,contact+3571@example.com,2532.29,5.53,Top Moments 3571,588745,22-04-2025,19016
YT103572,MrQueen122,OfficialAce2224Esports,Spain,PUBG Mobile,,4980,7898495,305,25896,9,4,15,2265,195,9.5,FALSE,Team Liquid,Montages,Spanish,twitch.tv/user3572,@insta28114,@tw48435,contact+3572@example.com,3780.61,0.34,Top Moments 3572,737685,19-07-2025,18182
YT103573,OGPlay7594,OfficialStorm9192Network,Malaysia,Minecraft,,4066,10561198,314,33634,11,0.5,8,2984,185,9.42,FALSE,FaZe Clan,Vlogs,German,twitch.tv/user3573,@insta69303,@tw71742,contact+3573@example.com,160.64,0.99,Top Moments 3573,1310939,06-06-2025,17770
YT103574,xStorm1573,MrShadow7728Official,Vietnam,Fortnite,,500,1485287,291,5104,8,2,2,548,37,11.46,FALSE,100 Thieves,Interviews,Filipino,twitch.tv/user3574,@insta64298,@tw67524,contact+3574@example.com,282.31,0.17,Top Moments 3574,39901,03-08-2025,2412
YT103575,FNRogue9199,GGWizard2750Clips,Philippines,Mobile Legends,PUBG Mobile,4717,10419099,315,33076,5,3,19,2860,429,9.94,FALSE,FaZe Clan,Interviews,English,twitch.tv/user3575,@insta46652,@tw29740,contact+3575@example.com,1051.74,0.49,Top Moments 3575,628599,26-04-2025,16134
YT103576,xWizard2225,OGGamer7303Gaming,Indonesia,Rainbow Six Siege,Rocket League,787,1248208,285,4379,12,3,6,333,25,8.18,FALSE,Cloud9,Vlogs,Japanese,twitch.tv/user3576,@insta63411,@tw61845,contact+3576@example.com,225.13,0.33,Top Moments 3576,37354,11-07-2025,1637
YT103577,MsSniper9070,xNinja546Live,Japan,Overwatch,Sim Racing,1073,1155252,303,3812,3,3,10,347,79,11.18,FALSE,G2 Esports,Interviews,Spanish,twitch.tv/user3577,@insta13795,@tw83111,contact+3577@example.com,182.8,0.34,Top Moments 3577,161273,19-07-2025,2442
YT103578,GGQueen5583,TheBlade913Network,Vietnam,Counter-Strike 2,,808,1180141,298,3960,7,1,11,376,51,10.78,FALSE,Envy,Vlogs,Portuguese,twitch.tv/user3578,@insta58431,@tw87419,contact+3578@example.com,89.25,0.37,Top Moments 3578,154650,19-06-2025,4363
YT103579,xWizard533,RealRogue5304Plays,India,FIFA,FIFA,541,531518,313,1698,2,2,12,65,39,6.12,FALSE,Cloud9,Cosplay/Entertainment,Russian,twitch.tv/user3579,@insta95633,@tw28277,contact+3579@example.com,115.59,0.25,Top Moments 3579,29207,12-06-2025,920
YT103580,OGFury5113,MsHunter2826Esports,Thailand,Valorant,FIFA,89289,49425110,303,163119,3,7,18,5051,1002,3.71,FALSE,Sentinels,Vlogs,Hindi,twitch.tv/user3580,@insta92326,@tw37231,contact+3580@example.com,40935.15,43.26,Top Moments 3580,555562,07-06-2025,181679
YT103581,GGPlay6974,MrPlay4930Esports,France,CS:GO Classics,,25087,16026628,291,55074,12,10,12,1513,573,3.79,FALSE,Sentinels,Game Guides,Japanese,twitch.tv/user3581,@insta60303,@tw7955,contact+3581@example.com,15745.93,6.12,Top Moments 3581,1192910,24-05-2025,65809
YT103582,OfficialAce1747,GGGamer1169Highlights,Russia,League of Legends,TFT,64381,163420989,305,535806,9,2,11,30758,8144,7.26,FALSE,Gen.G,Speedrun,Filipino,twitch.tv/user3582,@insta42800,@tw26391,contact+3582@example.com,28598.49,12.91,Top Moments 3582,1518244,28-05-2025,342733
YT103583,ProNinja2244,MrGamer4086Esports,Russia,Esports News,CS:GO Classics,500,235657,324,727,4,3,18,50,10,8.25,FALSE,EVOS,Match Highlights,Filipino,twitch.tv/user3583,@insta9804,@tw15769,contact+3583@example.com,81.19,0.22,Top Moments 3583,11649,04-06-2025,199
YT103584,OfficialPlay6220,GGKing4711Gaming,Thailand,Overwatch,,3340,935500,314,2979,4,1,16,242,24,8.93,FALSE,Sentinels,Montages,German,twitch.tv/user3584,@insta40356,@tw20558,contact+3584@example.com,22.84,1.17,Top Moments 3584,36023,18-07-2025,3375
YT103585,TheNinja5570,FNFury6672TV,China,Call of Duty,,500,546331,330,1655,3,2,8,191,49,14.5,FALSE,RRQ,Match Highlights,Filipino,twitch.tv/user3585,@insta6856,@tw90816,contact+3585@example.com,59.97,0.11,Top Moments 3585,21854,11-07-2025,629
YT103586,MrShadow8700,GGPlay849Clips,Indonesia,Valorant,Fighting Games,979,1857734,318,5841,5,5,5,310,70,6.51,FALSE,100 Thieves,Let's Play,Hindi,twitch.tv/user3586,@insta94163,@tw63182,contact+3586@example.com,346.08,0.44,Top Moments 3586,205036,28-07-2025,3248
YT103587,OGShadow8164,MrFury5294Gaming,Brazil,Battlefield,,686,529553,317,1670,3,2,7,160,38,11.86,FALSE,G2 Esports,Speedrun,Korean,twitch.tv/user3587,@insta16084,@tw66210,contact+3587@example.com,29.8,0.11,Top Moments 3587,60150,27-06-2025,1618
YT103588,OfficialQueen4913,GGBlade3617Channel,Japan,Roblox,Esports News,21662,69131810,316,218771,9,5,12,15999,2297,8.36,FALSE,RRQ,Match Highlights,Japanese,twitch.tv/user3588,@insta3960,@tw24111,contact+3588@example.com,30795.01,9.95,Top Moments 3588,7854493,14-07-2025,305270
YT103589,MrAce429,ProQueen1386Highlights,Brazil,TFT,,1581,1385941,305,4544,3,3,5,190,122,6.87,FALSE,EVOS,News/Analysis,Japanese,twitch.tv/user3589,@insta45967,@tw21940,contact+3589@example.com,148.8,0.65,Top Moments 3589,187973,19-04-2025,5369
YT103590,OfficialBlade3028,ProGamer1302Network,USA,Mobile Legends,Mobile Legends,16471,10983208,305,36010,2,3,13,2935,529,9.62,FALSE,Cloud9,Esports Team Channel,German,twitch.tv/user3590,@insta85930,@tw88836,contact+3590@example.com,4167.01,3.88,Top Moments 3590,1443387,11-06-2025,19805
YT103591,xPlay2252,TheSniper9000Clips,South Korea,Battlefield,Hearthstone,7836,29950770,306,97878,12,0.5,11,11424,2693,14.42,FALSE,T1,Match Highlights,Korean,twitch.tv/user3591,@insta15334,@tw6651,contact+3591@example.com,1125.59,1.65,Top Moments 3591,3142364,31-03-2025,122994
YT103592,GGWizard9823,FNHunter9849Clips,Germany,Roblox,,118874,207803784,324,641369,5,4,2,20800,8687,4.6,FALSE,BK,News/Analysis,Korean,twitch.tv/user3592,@insta89754,@tw8081,contact+3592@example.com,53807.32,170.62,Top Moments 3592,8269680,22-07-2025,469955
YT103593,xBlade1858,OGShadow3415Clips,Vietnam,League of Legends,FIFA,500,419501,277,1514,6,10,4,107,7,7.53,FALSE,Team Liquid,Speedrun,Indonesian,twitch.tv/user3593,@insta22542,@tw85523,contact+3593@example.com,255.49,0.13,Top Moments 3593,28726,26-07-2025,586
YT103594,xNinja5469,ProGamer4817Network,Pakistan,League of Legends,Counter-Strike 2,22354,3820700,334,11439,1,2,2,287,205,4.3,FALSE,EVOS,Esports Team Channel,Spanish,twitch.tv/user3594,@insta98057,@tw48735,contact+3594@example.com,316.96,8.84,Top Moments 3594,248953,02-07-2025,6889
YT103595,OGShadow2993,GGPlay6044TV,South Korea,Dota 2,TFT,18663,55537374,301,184509,12,1,10,9616,3343,7.02,FALSE,BK,Game Guides,Spanish,twitch.tv/user3595,@insta32970,@tw38363,contact+3595@example.com,6791.21,6.35,Top Moments 3595,6630049,22-06-2025,234022
YT103596,FNFury9540,ThePlay8024Clips,France,Sim Racing,,628,1732233,296,5852,11,10,18,480,46,8.99,FALSE,BK,Vlogs,Hindi,twitch.tv/user3596,@insta68632,@tw28471,contact+3596@example.com,1530.01,0.08,Top Moments 3596,162376,31-05-2025,3992
YT103597,xFury805,MsBlade8589Clips,Vietnam,Sim Racing,CS:GO Classics,14934,35705874,307,116305,6,1,2,12108,1264,11.5,FALSE,Sentinels,Cosplay/Entertainment,Spanish,twitch.tv/user3597,@insta23865,@tw57973,contact+3597@example.com,1455.28,6.81,Top Moments 3597,4377040,08-08-2025,80708
YT103598,OfficialNinja9015,MrGamer7780Live,UK,Sim Racing,FIFA,5104,10990297,312,35225,10,2,4,3277,866,11.76,FALSE,Sentinels,Let's Play,Korean,twitch.tv/user3598,@insta73339,@tw33949,contact+3598@example.com,2014.96,1.68,Top Moments 3598,339076,13-07-2025,51757
YT103599,GGPlay1306,ProFury6346Live,Malaysia,Fighting Games,CS:GO Classics,2071,764990,330,2318,3,1,11,153,13,7.16,FALSE,100 Thieves,Esports Team Channel,Hindi,twitch.tv/user3599,@insta21989,@tw44816,contact+3599@example.com,29.09,0.41,Top Moments 3599,30486,29-07-2025,2019
YT103600,GGWizard8947,OGHunter2404Official,UK,League of Legends,Rainbow Six Siege,797,520153,306,1699,4,1,6,188,29,12.77,FALSE,100 Thieves,Game Guides,Korean,twitch.tv/user3600,@insta44383,@tw81847,contact+3600@example.com,53.93,0.17,Top Moments 3600,8065,23-03-2025,1437
YT103601,OfficialRogue4875,ProFury6922Gaming,Philippines,Grand Theft Auto V,,943,829632,270,3072,6,1,6,154,56,6.84,FALSE,FaZe Clan,Speedrun,Russian,twitch.tv/user3601,@insta74380,@tw60394,contact+3601@example.com,73.47,0.15,Top Moments 3601,92425,30-06-2025,3529
YT103602,xHunter668,RealNinja4982Live,Pakistan,Roblox,,79197,240281802,276,870586,8,3,15,83052,19342,11.76,FALSE,OpTic,Match Highlights,German,twitch.tv/user3602,@insta56885,@tw6677,contact+3602@example.com,52026.12,24.92,Top Moments 3602,42074623,23-01-2025,1262529
YT103603,OfficialHunter1524,OfficialFury9751Plays,Philippines,FIFA,,2984,7026948,312,22522,9,3,9,1518,133,7.33,FALSE,RRQ,Tutorials,Portuguese,twitch.tv/user3603,@insta61562,@tw14686,contact+3603@example.com,1862.78,0.4,Top Moments 3603,632556,10-08-2025,33470
YT103604,OGNinja853,OfficialHunter8335Plays,Mexico,Minecraft,Rocket League,10419,23060402,312,73911,6,3,3,8120,1451,12.95,FALSE,No Affiliation,Let's Play,Japanese,twitch.tv/user3604,@insta31389,@tw98047,contact+3604@example.com,7843.44,2.21,Top Moments 3604,929930,20-07-2025,89750
YT103605,TheShadow1546,FNHunter4008Channel,USA,Dota 2,Hearthstone,840,1395317,307,4545,7,3,2,453,23,10.47,FALSE,Independent Creator,Esports Team Channel,Indonesian,twitch.tv/user3605,@insta54090,@tw7875,contact+3605@example.com,252.48,0.4,Top Moments 3605,143560,02-07-2025,6058
YT103606,FNAce1751,RealShadow8802Channel,Russia,Mobile Legends,Call of Duty,855,1925378,308,6251,5,2,25,688,72,12.16,FALSE,G2 Esports,Montages,German,twitch.tv/user3606,@insta83543,@tw71432,contact+3606@example.com,359.85,0.06,Top Moments 3606,216533,23-05-2025,8623
YT103607,MsAce7688,xKing2467Clips,Turkey,Rocket League,,16834,99505936,322,309024,12,5,19,12801,5405,5.89,FALSE,G2 Esports,Live Stream Clips,German,twitch.tv/user3607,@insta25176,@tw24053,contact+3607@example.com,26380.82,6.3,Top Moments 3607,9189446,23-06-2025,361092
YT103608,OGHunter8880,RealFury6075Esports,Pakistan,Battlefield,Apex Legends,500,1581431,323,4896,9,7,9,425,136,11.46,FALSE,Dynamo,Match Highlights,German,twitch.tv/user3608,@insta25430,@tw21715,contact+3608@example.com,582.31,0.06,Top Moments 3608,97232,05-05-2025,4571
YT103609,xNinja2602,MsKing6909Channel,Spain,Sim Racing,Sim Racing,1534,2691959,308,8740,4,1,13,820,71,10.19,FALSE,Sentinels,Vlogs,Spanish,twitch.tv/user3609,@insta84948,@tw4809,contact+3609@example.com,298.88,0.33,Top Moments 3609,365574,01-07-2025,4589
YT103610,FNRogue4057,xSniper784Channel,Malaysia,Valorant,Mobile Legends,3147,8766596,321,27310,10,1,9,2573,252,10.34,FALSE,OpTic,Match Highlights,Japanese,twitch.tv/user3610,@insta87154,@tw64577,contact+3610@example.com,648.13,0.97,Top Moments 3610,699030,19-07-2025,31334
YT103611,xBlade2759,MsFury2033Channel,France,CS:GO Classics,,3562,18438241,299,61666,11,2,15,4341,1340,9.21,FALSE,FaZe Clan,Vlogs,German,twitch.tv/user3611,@insta57640,@tw68489,contact+3611@example.com,2289.93,1.75,Top Moments 3611,3051062,30-06-2025,52562
YT103612,TheKing9323,MsNinja4587Channel,China,Overwatch,TFT,2238,5696344,322,17690,6,0.5,7,373,254,3.54,FALSE,Envy,Tutorials,English,twitch.tv/user3612,@insta52849,@tw16212,contact+3612@example.com,99.52,0.43,Top Moments 3612,242020,09-08-2025,24630
YT103613,xKing276,OGSniper7563Esports,Indonesia,Call of Duty,Battlefield,5615,13933632,324,43005,5,7,9,1984,885,6.67,FALSE,RRQ,Esports Team Channel,Korean,twitch.tv/user3613,@insta4826,@tw10287,contact+3613@example.com,9832.34,0.76,Top Moments 3613,546854,18-07-2025,8677
YT103614,MsFury2076,MrStorm6775Clips,UK,Minecraft,PUBG Mobile,9032,2984102,320,9325,1,1,15,487,279,8.21,FALSE,OpTic,Game Guides,Russian,twitch.tv/user3614,@insta97650,@tw31841,contact+3614@example.com,248.83,3,Top Moments 3614,52310,14-07-2025,13020
YT103615,TheQueen8351,TheHunter4015Network,Japan,CS:GO Classics,,9656,19343045,317,61019,5,3,21,6419,1810,13.49,FALSE,TSM,Vlogs,Korean,twitch.tv/user3615,@insta81492,@tw95555,contact+3615@example.com,5477.62,2.55,Top Moments 3615,1290449,17-07-2025,87558
YT103616,RealHunter87,MrSniper8818Plays,Malaysia,Hearthstone,TFT,615,904943,309,2928,5,1,16,304,40,11.75,FALSE,100 Thieves,Vlogs,Russian,twitch.tv/user3616,@insta26863,@tw59303,contact+3616@example.com,57.66,0.1,Top Moments 3616,40774,25-04-2025,1420
YT103617,GGNinja9449,OGQueen675Clips,UK,Grand Theft Auto V,Battlefield,1891,2835434,333,8514,9,3,19,259,149,4.79,FALSE,Fnatic,News/Analysis,Korean,twitch.tv/user3617,@insta59926,@tw78687,contact+3617@example.com,385.52,0.72,Top Moments 3617,357545,26-07-2025,11432
YT103618,RealSniper8972,GGWizard9082Esports,Pakistan,Overwatch,TFT,20163,4226967,302,13996,1,0.5,10,1609,386,14.25,FALSE,Fnatic,Game Guides,Hindi,twitch.tv/user3618,@insta78621,@tw76990,contact+3618@example.com,210.49,8.06,Top Moments 3618,377301,18-05-2025,13536
YT103619,RealAce7041,FNSniper8125Official,UK,Minecraft,Rocket League,12474,28210102,314,89841,5,4,8,3436,656,4.55,FALSE,Gen.G,Tutorials,Indonesian,twitch.tv/user3619,@insta57302,@tw43725,contact+3619@example.com,2554.33,4.74,Top Moments 3619,438934,25-04-2025,52233
YT103620,RealWizard6365,OfficialGamer8124Plays,Turkey,TFT,Teamfight Tactics,500,263118,328,802,7,7,2,49,13,7.73,FALSE,Fnatic,Speedrun,Spanish,twitch.tv/user3620,@insta51965,@tw55927,contact+3620@example.com,155.85,0.21,Top Moments 3620,15364,27-07-2025,864
YT103621,RealPlay8648,OGWizard4467TV,China,Dota 2,,5231,18192504,294,61879,11,2,12,2568,893,5.59,FALSE,Independent Creator,Speedrun,German,twitch.tv/user3621,@insta1583,@tw27050,contact+3621@example.com,4847,1.86,Top Moments 3621,2189864,01-03-2025,76529
YT103622,OfficialBlade2232,OfficialKing3923Live,Thailand,Rocket League,League of Legends,500,652853,311,2099,6,1,14,222,25,11.77,FALSE,TSM,Vlogs,Japanese,twitch.tv/user3622,@insta93371,@tw98922,contact+3622@example.com,69.94,0.18,Top Moments 3622,53149,24-07-2025,1569
YT103623,MrWizard6743,OfficialPlay8232Channel,Vietnam,Overwatch,,3213,4318496,301,14347,6,2,10,1362,428,12.48,FALSE,TSM,Speedrun,German,twitch.tv/user3623,@insta29153,@tw89716,contact+3623@example.com,871.11,0.8,Top Moments 3623,270954,19-07-2025,14455
YT103624,FNNinja4414,OGStorm9625Plays,Vietnam,Minecraft,,62095,333865224,309,1080469,12,3,7,59807,25216,7.87,FALSE,Sentinels,Match Highlights,Russian,twitch.tv/user3624,@insta27972,@tw43688,contact+3624@example.com,64423.8,19.3,Top Moments 3624,10209367,10-06-2025,499135
YT103625,RealWizard2043,OGPlay3118Esports,Vietnam,Esports News,Fortnite,654,1987859,320,6212,7,1,19,547,91,10.27,FALSE,EVOS,Montages,Russian,twitch.tv/user3625,@insta37483,@tw31154,contact+3625@example.com,28.49,0.23,Top Moments 3625,210874,30-07-2025,1505
YT103626,MrNinja9917,MsQueen7532Network,Mexico,Hearthstone,,784,1502829,308,4879,6,5,16,187,125,6.39,FALSE,Independent Creator,Speedrun,Portuguese,twitch.tv/user3626,@insta99608,@tw15435,contact+3626@example.com,962.52,0.22,Top Moments 3626,51387,15-04-2025,6909
YT103627,MsAce1878,OfficialPlay451TV,Canada,Grand Theft Auto V,,10121,8745226,330,26500,5,1,20,1543,456,7.54,FALSE,Dynamo,Esports Team Channel,Portuguese,twitch.tv/user3627,@insta93243,@tw43746,contact+3627@example.com,984.32,3.64,Top Moments 3627,1159967,06-06-2025,10613
YT103628,MrWizard3133,RealSniper6379Channel,South Korea,Call of Duty,PUBG Mobile,500,1319776,310,4257,10,0.5,6,245,114,8.43,FALSE,100 Thieves,Vlogs,Indonesian,twitch.tv/user3628,@insta9200,@tw30855,contact+3628@example.com,46.69,0.22,Top Moments 3628,210669,29-05-2025,3694
YT103629,OfficialQueen2101,MsHunter9136Network,Turkey,CS:GO Classics,Teamfight Tactics,1083,1265658,320,3955,5,3,8,173,46,5.54,FALSE,Envy,Montages,Hindi,twitch.tv/user3629,@insta76674,@tw13853,contact+3629@example.com,341.05,0.26,Top Moments 3629,112833,05-06-2025,1229
YT103630,FNStorm9507,MsNinja410Channel,Brazil,Apex Legends,Rainbow Six Siege,7741,14569746,308,47304,9,1,19,5091,500,11.82,FALSE,Complexity,Vlogs,Spanish,twitch.tv/user3630,@insta14336,@tw32079,contact+3630@example.com,1142.44,1.92,Top Moments 3630,360541,14-06-2025,62087
YT103631,xKing4077,OfficialPlay2463Network,Malaysia,Rainbow Six Siege,,1080,831630,322,2582,8,4,12,226,28,9.84,FALSE,Fnatic,Match Highlights,Portuguese,twitch.tv/user3631,@insta71371,@tw97698,contact+3631@example.com,297.84,0.43,Top Moments 3631,90127,31-07-2025,3105
YT103632,TheQueen659,ProPlay7865Gaming,Russia,Valorant,,2043,7217541,312,23133,12,1,9,1110,427,6.64,FALSE,Fnatic,Game Guides,Filipino,twitch.tv/user3632,@insta25505,@tw55079,contact+3632@example.com,137.27,0.39,Top Moments 3632,193830,21-07-2025,10442
YT103633,RealFury763,MrSniper5812Gaming,Indonesia,PUBG Mobile,,9805,18220051,307,59348,10,5,9,2623,728,5.65,FALSE,NRG,Cosplay/Entertainment,English,twitch.tv/user3633,@insta48945,@tw27208,contact+3633@example.com,11852.88,0.83,Top Moments 3633,2687935,22-07-2025,74654
YT103634,xKing6468,xNinja9778Channel,UK,Rocket League,Apex Legends,5851,8129697,330,24635,4,2,12,536,213,3.04,FALSE,BK,Match Highlights,Indonesian,twitch.tv/user3634,@insta43727,@tw50221,contact+3634@example.com,1581.51,1.3,Top Moments 3634,742164,22-05-2025,15857
YT103635,TheFury4531,MsBlade3273Gaming,UK,Fortnite,,4568,3538222,330,10721,4,3,18,585,320,8.44,FALSE,Gen.G,Tutorials,Spanish,twitch.tv/user3635,@insta26830,@tw29922,contact+3635@example.com,436.5,1.28,Top Moments 3635,433308,22-04-2025,13840
YT103636,xWizard47,OfficialShadow1246Esports,Vietnam,Teamfight Tactics,CS:GO Classics,1732,4226488,289,14624,10,1,11,1062,402,10.01,FALSE,Sentinels,Live Stream Clips,English,twitch.tv/user3636,@insta60972,@tw10637,contact+3636@example.com,344.06,0.3,Top Moments 3636,467899,02-05-2025,7690
YT103637,RealQueen1815,OGGamer7720Clips,Philippines,Roblox,Battlefield,5388,1981764,328,6041,5,1,17,288,126,6.85,FALSE,No Affiliation,Speedrun,Spanish,twitch.tv/user3637,@insta15936,@tw62733,contact+3637@example.com,127.1,1.9,Top Moments 3637,164604,02-08-2025,4911
YT103638,ProHunter1753,RealKing3408Clips,France,TFT,,2445,3642870,288,12648,3,3,15,1138,345,11.73,FALSE,Cloud9,Game Guides,Korean,twitch.tv/user3638,@insta35387,@tw77689,contact+3638@example.com,635.79,0.71,Top Moments 3638,344163,15-07-2025,6829
YT103639,OGFury7325,ProWizard9640Network,Germany,Mobile Legends,,6201,13812091,335,41230,8,1,7,2522,1170,8.95,FALSE,Complexity,Montages,Portuguese,twitch.tv/user3639,@insta88910,@tw64492,contact+3639@example.com,816.02,1.15,Top Moments 3639,1545792,11-04-2025,44152
YT103640,TheStorm2020,ProGamer530Esports,Philippines,Overwatch,League of Legends,1346,573864,306,1875,7,2,7,96,41,7.31,FALSE,No Affiliation,Tutorials,Indonesian,twitch.tv/user3640,@insta65157,@tw8122,contact+3640@example.com,91.84,0.17,Top Moments 3640,84980,01-05-2025,507
YT103641,OGBlade6736,ProWizard4551Live,India,Roblox,Roblox,2225,3265785,281,11622,5,2,9,1323,208,13.17,FALSE,BK,Vlogs,Japanese,twitch.tv/user3641,@insta70168,@tw58129,contact+3641@example.com,520.88,0.84,Top Moments 3641,145376,09-08-2025,11073
